text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI,thoughts AI
"PACIFIC URBAN DEVELOPMENT INVESTMENT PLANNING AND CAPACITY DEVELOPMENT FACILITY The knowledge and support technical assistance (TA) will support Pacific island countries to objectively analyze the costs and benefits of available urban investment options, to plan, design and prioritize investments, assess technical suitability, economic, financial and social viability, capacity and institutional issues, address environmental and social safeguards and, identify measures to strengthen project implementation capacity of urban investment projects. At the same time, the countries need to develop institutional, policy and human resource capacity to effectively plan and manage urban investments, so that social and economic benefits are maximized. ADB continues to receive requests from Pacific DMCs to assist in addressing challenges they face. The proposed knowledge and support TA will serve as a facility to support Pacific DMCs in making informed and strategic decisions on urban investments by supporting necessary activities such as capacity development, training, knowledge sharing and dissemination, technical advice, peer reviews etc.The proposed TA will support the Pacific Approach 2016-2020 strategic priority of enabling value creation by promoting livable and economically vibrant urban areas , supporting projects that will help governments with long-term urban planning to ensure that services can be sustained, and encourage private sector and civil society organization (CSO) involvement in the provision of urban infrastructure and services. The proposed TA will also support the Pacific Approach to provide (i) stronger, better, faster project delivery through expanded use of regional approaches and faster delivery mechanisms, and (ii) improved generation and sharing of knowledge.",14022,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly mention housing provision, shelter, or upgrading of inadequate housing. However, it mentions urban development as a strategic priority which is indirectly related to housing improvements within the urban context.
Homelessness: There are no explicit references to activities directly addressing homelessness such as shelters for homeless people.
Transitional: The text does not mention emergency or temporary supportive housing, refugee camps, or similar transitional arrangements.
Incremental: While there are mentions of upgrading and development, these do not specifically pertain to slum upgrading, structural repairs, or neighborhood integration in a typical incremental housing context.
Social: There is no explicit reference to community land trusts, cooperative housing, or public housing within the text.
Market: The description does not touch on home-rental schemes, mortgages, rent-to-own housing, or market-rate housing explicitly.
Urban: The project focuses specifically on urban areas in Pacific island countries, planning, and developing urban infrastructure, thus directly matching this category.
Rural: There are no explicit references to activities occurring in rural locations."
"PROTECTION DES PERSONNES DÉPLACÉES INTERNES À TRAVERS L'APPROCHE DE PROTECTION COMMUNAUTAIRE, LES ABRIS ET LES ARTICLES MÉNAGERS ESSENTIELS",72010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The mention of 'shelters' aligns with the provision of housing or sheltering solutions in emergencies, which is relevant here as it addresses needs of internally displaced persons.
Homelessness: Although the project involves providing shelters, there's no explicit reference to tents for the homeless, encampments, or homeless shelters specifically, so this classification may not be directly applicable.
Transitional: The term 'shelters' and focus on internally displaced persons suggest temporary housing solutions, which aligns with transitional sheltering activities such as emergency shelters and refugee camps.
Incremental: There is no mention of specific incremental approaches like slum upgrading or neighborhood integration in the description provided.
Social: No explicit reference to community land trusts, cooperative housing, or public housing is made in the text.
Market: The project does not involve market-related activities such as home-rental, mortgages, or rent-to-own schemes.
Urban: There is no specific mention of urban locations where the activity takes place.
Rural: Similarly, there is no explicit reference to rural areas in the provided description."
"IMPROVE LIVING CONDITIONS OF REFUGE[AWARDS-  COOPERATIVE AGREEMENTS] Improve safety and well-being of refugees, asylum seekers, vulnerable migrants and community members by improving access to protection, assistance and sustainable solutions",72010,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Housing: The text mentions improving living conditions but does not explicitly describe activities such as construction or upgrading housing; therefore, it is not a direct match.
Homelessness: There are no explicit references to tents for the homeless, encampments, or shelters, so this class is not applicable.
Transitional: The reference to refugees and improving safety aligns with emergency shelters and temporary supportive housing, indicating a potential match.
Incremental: The text does not specifically mention slum upgrading, structural repairs, or neighborhood integration, making it an unlikely match for incremental activities.
Social: There is no explicit mention of community land trusts, cooperative housing, or public housing; thus, this class is not applicable.
Market: No mention of home-rental, mortgages, rent-to-own, or market-rate housing suggests that this class does not apply.
Urban: The text lacks specific mentions of urban locations, so it cannot be classified as an urban activity.
Rural: Similar to 'urban,' the absence of references to rural locations means this classification is not applicable."
"PROVISION OF SHELTER AID TO IDP FAMILIES IN YEMEN Providing 14,001 shelter kits, 4,000 emergency shelters, and 2,000 other shelters for IDP families all over Yemen.",72010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The provision of shelter kits and emergency shelters aligns with the housing sector's definition of providing shelter in emergencies. Therefore, it matches this class.
Homelessness: Although the activity involves displaced families, there is no explicit mention of tents for the homeless, encampments for the homeless, or homeless shelters, so it does not match this class.
Transitional: The provision of emergency and other types of shelters to IDP families fits the definition of transitional activities like refugee shelters or temporary supportive housing. Therefore, it matches this class.
Incremental: There is no mention of slum upgrading, structural repairs, or neighborhood integration, so it does not match this class.
Social: The activity does not describe community land trusts, cooperative housing, or public housing, so it does not match this class.
Market: There is no indication of home-rental, mortgages, rent-to-own housing, or market-rate housing involvement. Thus, it does not match this class.
Urban: The activity mentions that aid is provided 'all over Yemen,' which includes both urban and rural areas, but there's no specific focus on urban locations. Therefore, it doesn't exclusively match this class.
Rural: Similar to the urban classification, while the aid reaches various parts of Yemen (including rural), there's no specific mention of activities focused solely on rural locations. Thus, it does not exclusively match this class."
MANNAR: NEW HOSTEL TO HOUSE THE CHILDREN OF POOR FISHERMEN AND POOR STAFF FAMILIES Mannar: new hostel and staff house to house the children of poor fishermen and destitute families and staff.,16010,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,"Housing: The text mentions building a new hostel, which aligns with the provision of housing or shelter.
Homelessness: There is no explicit mention of tents for the homeless, encampments, or shelters specifically for those without homes; rather it focuses on accommodation for specific groups.
Transitional: The project does not describe emergency, refugee, or temporary supportive housing; thus, it doesn't fit this category.
Incremental: While there is some aspect of providing additional housing services, the focus is more comprehensive (hostel and staff house) rather than incremental improvements like structural repairs or slum upgrading.
Social: The project targets poor fishermen and destitute families, which aligns with social initiatives aimed at supporting disadvantaged communities.
Market: There is no mention of rental homes, mortgages, rent-to-own options, or market-rate housing; hence it does not fit this category.
Urban: Mannar is a specific location mentioned, but there's no explicit indication that the activity takes place in an urban setting rather than a rural one.
Rural: The project is located in Mannar, which is known to be a less densely populated area compared to urban centers; hence this could be considered a rural initiative."
"IRICS (APPRAISAL & DESIGN) - RECOMMENDATIONS FROM ADOLESCENT GIRLS ON BUILDING BACK BETTER IN URBAN AREAS IRICs will be delivered by the Foreign, Commonwealth and Development Office in close coordination with Ministry of Housing and Urban Affairs and will support cities to become engines of inclusive growth attracting investment and generating jobs. IRICs will target up to 5 Indian cities to help them deliver better urban services effectively and enable all residents to contribute to and benefit from environmentally sustainable growth. The programme will enable India and the UK to share experiences, best practices and ideas on how cities can best be planned and managed in the face of the opportunities and threats of the 21st Century. It will also guide businesses and investors to drive forward partnerships, raise investment, identify opportunities, accelerate progress and remove bottlenecks for the wider development of the cities.",43030,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly describe housing provision or related activities such as construction or upgrading, so it is not a match for this class.
Homelessness: There are no explicit mentions of tents, encampments, or shelters specifically for the homeless, so this class is not applicable.
Transitional: Emergency shelters or refugee camps are not mentioned; thus, this classification does not apply.
Incremental: The text does not describe housing sites, slum upgrading, or neighborhood integration activities explicitly, so it is not a match.
Social: There is no mention of community land trusts, cooperative housing, or public housing in the description, making this class irrelevant.
Market: Market-specific terms like home-rental or mortgages are absent from the text, so it does not fit this classification.
Urban: The program specifically targets urban areas by focusing on Indian cities to improve urban services and management, clearly aligning with this category.
Rural: The activities described focus exclusively on urban settings without any reference to rural locations, making this class inapplicable."
"PROVIDE DECENT AND SUSTAINABLE HOUSING SOLUTIONS TO FAMILIES IN THE PROCESS OF RETURNING TO THE TOWN OF GUIDEL BAMBADINKA, SENEGAL Título completo del proyecto: Proveer de soluciones habitacionales dignas y sostenibles a familias en proceso de retorno a la localidad de Guidel Bambadinka, Senegal :: Proveer de soluciones habitacionales dignas y sostenibles a familias en proceso de retorno a la localidad de Guidel Bambadinka, Senegal",16030,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions providing housing solutions, aligning with activities such as provision of housing and construction.
Homelessness: There is no mention of tents, encampments, or shelters specifically for homeless individuals.
Transitional: No reference to emergency shelters, refugee camps, or temporary supportive housing is made.
Incremental: The description does not discuss housing sites, slum upgrading, or neighborhood integration.
Social: There are no indications of community land trusts, cooperative housing, or public housing initiatives.
Market: The text does not mention home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: While Guidel Bambadinka is a town, the text does not specify urban-centric activities beyond providing housing solutions.
Rural: Similar to 'urban', while it mentions a specific location in Senegal, there's no explicit mention of rural-focused activities."
"OWN CALL PROJECT SMILE AND BUILD Continuidad de los proyectos educativos, sanitarios y de arquitectura e ingeniería en marcha,especialmente con el foco en el reciclaje, la sostenibilidad y la mejora de las viviendas. La intención es seguir con el trabajo de los últimos meses e intentar materializar la propuesta en los próximos meses con la construcción de un prototipo real.",11220,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions the improvement of housing as part of the project's focus, which aligns with activities related to upgrading inadequate housing or construction.
Homelessness: There is no mention of tents for the homeless, encampments, or shelters, so this class does not apply.
Transitional: The text does not describe emergency shelters, refugee shelters, camps, or temporary supportive housing.
Incremental: While there's a focus on improving housing, there's no explicit reference to slum upgrading, structural repairs, or neighborhood integration.
Social: No mention of community land trusts, cooperative housing, or public housing is made in the text.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: There are no specific activities tied to urban locations mentioned.
Rural: Similarly, there's no mention of activities in specific rural locations."
RENOVATION OF A SANITARY BLOCK IN THE HOME FOR OLD AND HANDICAPPED PEOPLE Improvement of the living / residence conditions of those seeking help and residents through renovation of a sanitary block in the home for the stay of single elderly and disabled people in Nizhnaya Serafimovka,16010,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"Housing: The activity involves renovation, which is related to upgrading inadequate housing. However, it focuses on a specific facility rather than broader housing policy or construction, so the match isn't explicit.
Homelessness: There is no mention of tents, encampments, or shelters for the homeless in this context, making this class an unlikely match.
Transitional: The activity does not involve emergency shelters, refugee camps, or temporary supportive housing, thus it's not a match.
Incremental: While renovation can be part of incremental improvements, the focus here is on upgrading facilities within a specific home rather than broader housing services or neighborhood integration, so this isn't an explicit match.
Social: The project explicitly targets a community facility for elderly and disabled people, aligning with social protection and support in a residential setting. This fits the definition of activities related to improving living conditions in communal care settings.
Market: There is no mention of home-rental, mortgages, or market-rate housing, so this class does not match.
Urban: The activity is described as taking place in Nizhnaya Serafimovka, which might be an urban location, but the text doesn't explicitly describe it as such, making this a potential but uncertain match.
Rural: Similar to 'Urban,' without explicit information about the rural nature of Nizhnaya Serafimovka, this class isn't a clear match."
"CONTRÔLES DE SANTÉ POUR LES ÉCOLIERS DE KOLKATA, INDE La fondation Calcutta Project Basel est dirigée bénévolement depuis 1991 par des étudiants de l'Université de Bâle. Située à Kolkata en Inde, elle propose des consultations et des traitements pour un montant symbolique aux patients enregistrés. Outre le service ambulatoire, la garderie et le refuge, il existe également l'offre de bilans de santé pour les écoliers. L'objectif de ce programme est de fournir des soins médicaux de base au plus grand nombre possible d'écoliers dans les quartiers pauvres de Kolkata. Chaque année, environ 10 000 enfants devraient être examinés. Ils doivent avoir la possibilité de bénéficier gratuitement de consultations et d'examens médicaux. Des séances d'information destinées aux enseignants et aux parents permettront également de s'adresser directement aux personnes de référence des enfants.",12220,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not mention any activities related to housing provision or development; thus, it is not a match.
Homelessness: There are no references to tents, encampments, or shelters for the homeless in the description; therefore, this class does not apply.
Transitional: The project does not involve emergency or temporary shelters like refugee camps or supportive housing; hence, it's not a match.
Incremental: No mention of activities such as slum upgrading, structural repairs, or neighborhood integration is made, so this class does not apply.
Social: There are no references to community land trusts, cooperative housing, or public housing, indicating that this class is not relevant.
Market: The text does not discuss home rental, mortgages, rent-to-own housing, or market-rate housing; thus, it's not a match.
Urban: The activity takes place in Kolkata, which is an urban location. Hence, the project fits within this classification.
Rural: There are no descriptions of activities occurring in rural locations, so this class does not apply."
"SUSTAINABLE USE OF NATURAL RESOURCES AND ENERGY FINANCE IN TUNISIA (SUNREF) Le projet vise à soutenir les priorités nationales dans les domaines de la maitrise de l'énergie et de l'environnement. Les objectifs du projet sont de permettre une consolidation du marché naissant des financements verts en Tunisie et de mettre à la disposition des intermédiaires financiers une ligne de crédit dédiée aux secteurs de l'industrie et du logement pour financer des investissements d'efficacité énergétique, énergies renouvelables, production propre et réduction de la pollution.",23110,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions that part of the funding is directed toward the housing sector to support investments in energy efficiency. This fits within the broader definition of the housing class as it involves financial assistance for improving housing conditions related to energy use.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless, so this does not apply.
Transitional: The description does not refer to emergency shelters, refugee camps, or temporary supportive housing; thus, it does not match this class.
Incremental: While energy efficiency improvements can be part of incremental housing strategies, there is no explicit mention of slum upgrading, structural repairs, or neighborhood integration. Therefore, it does not fit precisely within the incremental definition provided.
Social: The text does not refer to community land trusts, cooperative housing, or public housing, so this class does not apply.
Market: Although investments in energy efficiency and renewable energies may involve market-rate housing indirectly, there is no explicit reference to home-rental, mortgages, or rent-to-own arrangements. Therefore, it doesn't match the specific criteria for the market class.
Urban: There's no explicit mention of activities taking place specifically in urban locations; hence this classification does not apply.
Rural: Similarly, there is no direct reference to rural areas in the text provided."
"2_612_41307_3.3.1 3.3 HEALTHY SETTINGS AND HEALTH-IN-ALL POLICIES PROMOTED 2_612_41307_3.3.1 Countries enabled to adopt, review and revise laws, regulations and policies to create an enabling environment for healthy cities and villages, housing, schools and workplaces",12110,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,"Housing: The text mentions the promotion of healthy environments within housing contexts as part of broader policies. This aligns with 'housing' as it pertains to creating enabling environments for housing.
Homelessness: There is no explicit mention of tents, encampments, or shelters specifically for homeless individuals, so this class does not match.
Transitional: The text does not describe emergency shelters, refugee shelters, camps, or temporary supportive housing. Therefore, it doesn't fit the 'transitional' category.
Incremental: There is no mention of housing sites, services, technical assistance, slum upgrading, structural repairs, or neighborhood integration in relation to incremental improvements, so this class does not apply.
Social: The text does not explicitly reference community land trusts, cooperative housing, or public housing; thus, it doesn't match the 'social' category.
Market: There is no mention of home-rental, mortgages, rent-to-own housing, or market-rate housing. Therefore, this class is not applicable.
Urban: The activity description mentions 'healthy cities,' which implies a focus on urban settings. This fits the 'urban' classification.
Rural: Similarly, it includes 'villages,' suggesting an emphasis on rural areas as well, matching the 'rural' category."
SUSTAIN AND ENHANCE POLITICAL COMMITMENTSTO END AIDS AND IMPLEMENT THE GLOBAL AIDS STRATEGY AND END HIV-RELATED INEQUALITIES Hébergement UPI sur le cloud AWS d'Amazone pour le bon fonctionnement de la solution du système d'Identifiant Unique du Patient d'octobre 2020  à septembre 2021,16064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: The text does not describe any activities related to provision or improvement of housing, shelter, or urban/rural development; therefore, it is not a match.
Homelessness: There is no mention of tents, encampments, or shelters for the homeless in the description; hence, it is not applicable.
Transitional: The text does not cover emergency, refugee, or temporary housing arrangements, so this class does not apply.
Incremental: There are no references to housing sites, technical assistance, slum upgrading, structural repairs, or neighborhood integration. Thus, this class is not a match.
Social: Although the project involves social aspects related to health and inequality, there is no explicit mention of community land trusts, cooperative housing, or public housing activities.
Market: The description does not include topics on home rental, mortgages, rent-to-own housing, or market-rate housing, making this class irrelevant.
Urban: There are no specific references to activities conducted in urban locations; thus, it is not a match.
Rural: Similarly, there are no explicit mentions of activities taking place in rural areas."
"JAKARTA SEWERAGE DEVELOPMENT PROJECT (ZONE 1) This project is to improve wastewater treatment and sanitation access in DKI by introducing a sewerage system, which consists of sewer network and wastewater treatment plant, thereby contributing to enhancing its water environment, citizens' living conditions and urban development.",14022,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The project focuses on wastewater treatment and sanitation systems rather than housing or shelter provision, so it does not match this class.
Homelessness: There is no mention of addressing homelessness directly through shelters or encampments; thus, it does not fit this category.
Transitional: The description does not cover emergency, refugee, or temporary supportive housing solutions, making this class irrelevant.
Incremental: While the project might indirectly improve living conditions by providing better sanitation, there is no explicit mention of slum upgrading, structural repairs, or neighborhood integration related to incremental housing activities.
Social: There are no mentions of community land trusts, cooperative housing, or public housing initiatives in the text.
Market: The project does not involve home rental, mortgages, rent-to-own housing, or market-rate housing solutions, so it is not applicable here.
Urban: The project explicitly mentions DKI Jakarta, a specific urban location, focusing on urban development by improving wastewater treatment and sanitation access. This aligns with the 'urban' class.
Rural: There are no references to rural activities in this description."
"CENTRO DE INTEGRACIÓN Y DESARROLLO LGBTIQ SOBRE MIGRACIÓN Y REFUGIO (C.I.D) Costa Rica is the only Central American country that grants asylum due to persecution of a person's sexual orientation and gender identity. It has increasingly become a host country for LGBTIQ+ refugees from the Northern Triangle, Panama, Venezuela, and other countries. Yet support systems to help refugees integrate into the Costa Rican economy are still in their early stages. The IAF supports community-led approaches to promoting economic integration and creating inclusive societies in Latin America and the Caribbean. Our grantee Asociación Instituto Sobre Migración y Refugio LGBTIQ para Centroamérica (IRCA CASABIERTA) provides training, certification, and psychosocial and legal assistance to LGBTIQ migrants in Costa Rica. They also collaborate with local partners in Panama to improve services and support for at-risk LGBTQI+ migrants.",11230,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention any activities related to housing provision or shelter. It is more focused on economic integration and support services rather than housing.
Homelessness: There is no explicit mention of tents, encampments, or homeless shelters in the description provided.
Transitional: While it involves refugees, there is no specific mention of emergency or temporary supportive housing arrangements such as refugee camps or shelters.
Incremental: The text does not address housing sites, slum upgrading, structural repairs, or neighborhood integration activities.
Social: There is no explicit reference to community land trusts, cooperative housing, or public housing initiatives in the description.
Market: The project does not discuss topics related to home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: Although Costa Rica is an urban setting where these activities take place, there's no specific focus on urban development activities within the city mentioned.
Rural: Similar to 'urban', this does not specifically address activities in rural locations."
"Hope for Justice Ethiopia (HfJ) works with awareness raising and information sharing to local communities and the justice sector to prevent modern slavery. They also work with re-integration of trafficked children by establishing shelters for survivors. The project specifically targets women/girls and children, and gender mainstreaming and gender aggregation is an integral part of the programming.",16070,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions establishing shelters for survivors of trafficking. This could be seen as providing emergency or transitional housing to support the reintegration process.
Homelessness: There is no mention of tents, encampments, or homeless shelters in the context of homelessness.
Transitional: Shelters established for trafficked children suggest a form of temporary supportive housing, fitting within the definition of transitional housing as it supports individuals during their recovery and integration back into society.
Incremental: There is no mention of housing sites, services, technical assistance, slum upgrading, structural repairs, or neighborhood integration.
Social: The text does not describe community land trusts, cooperative housing, or public housing.
Market: The project does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: There is no specific reference to urban locations where the activities take place.
Rural: Similarly, there is no mention of rural-specific activity locations."
"PRAYAS - UNA CASA PER CRESCERE The Prayas - a home to grow project contributes to the overall goal of protecting children's rights in Nepal. The specific objective is to ensure the full growth of the 15 boys and 15 girls aged 7 to 21 residing at the Prayas Children Home in Kathmandu,Nepal. Through the three actions,the sustenance and maintenance of the beneficiaries is guaranteed,and they are assured of a harmonious and complete growth so that they can live a full and fulfilled life in adulthood. The 3 actions in which the project is structured are: 1. ensure accommodation and meals in a healthy environment, 2. ensure the right to education, 3. ensure harmonious growth and develop greater resilience",16010,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,"Housing: The text mentions ensuring accommodation for the children, which relates to housing provision but is more focused on the broader context of a residential facility for child care rather than direct housing development or shelter.
Homelessness: There's no mention of tents, encampments, or shelters specifically for homeless individuals, so this class does not apply.
Transitional: The project doesn't describe emergency, refugee, or temporary supportive housing situations, thus it is not a match.
Incremental: No explicit reference to slum upgrading, structural repairs, or neighborhood integration is made, therefore this category isn't applicable.
Social: The mention of ensuring accommodation and harmonious growth in a children's home aligns with aspects of community-focused living arrangements similar to social housing concepts like public housing or residential facilities for vulnerable groups.
Market: There are no references to market-based activities such as home-rental, mortgages, or rent-to-own schemes. Hence, this is not applicable.
Urban: The activity takes place in Kathmandu, Nepal, which is an urban location, making the 'Urban' classification relevant.
Rural: Since the project occurs in Kathmandu, a city setting, it does not pertain to rural activities."
This project funds the ODA eligible housing and homelessness support together with other local authority costs for supporting arrivals and social services for Ukrainian refugees under the Homes for Ukraine scheme.,93010,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,"Housing: The text mentions 'ODA eligible housing,' which directly involves the provision of housing, making it a match.
Homelessness: Support is explicitly given for 'homelessness,' fitting this category.
Transitional: While refugee support can involve transitional solutions, there's no specific mention of emergency or temporary shelters in this context.
Incremental: There are no explicit references to incremental approaches such as housing sites or slum upgrading.
Social: The description does not specify community land trusts, cooperative housing, or public housing.
Market: There is no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: No specific mention of urban locations is made in the text.
Rural: Similarly, there are no references to activities in rural areas."
"2022-LANK-25. BRIDGES AND RESILIENCE. A PALESTINIAN LOOK AT THE JORDAN VALLEY Título completo del proyecto: 2022-LANK-25.  Puentes y resiliencia. Una mirada palestina al valle del Jordán :: Desde 1948 el Estado de Israel inició la Nakba, un proceso de desplazamiento forzoso y violento de la población palestina de sus lugares de origen. Esta estrategia que se manifiesta de diferentes maneras (sistema de permisos, zonificación, segregación, confiscación de tierras, denegación de acceso a recursos y servicios, supresión de la resistencia, debilitamiento de la identidad, entre otras) busca el debilitamiento de la identidad nacional y la resistencia colectiva, afectando especialmente el relevo generacional y los mecanismos de resistencia comunitarios. El desplazamiento interno y refugio de la población palestina ha condicionado su acceso a servicios básicos y medios de vida ante la dependencia del mercado de trabajo israelí y la ayuda humanitaria en los campamentos de refugiados. Adicionalmente, su sociedad es ampliamente conservadora y patriarcal, lo cual relega a los jóvenes y mujeres a un segundo plano. Se estima que casi el 30% de la población palestina es joven (15-29 años), pese al alto nivel de alfabetización la juventud debe hacer frente a altas tasas de desempleo (40%), asimismo, las mujeres jóvenes sufren con frecuencia un contexto doblemente opresor de sus derechos y libertades que les impide implicarse y participar en la lucha por la liberación palestina. El proyecto contará con la participación de 7 organizaciones y tiene como objetivo ?Organizaciones Comunitarias (CBOs) de jóvenes, mujeres, refugiados/as y desplazados/as internos/as fortalecen sus lazos, su identidad y sus estrategias de resistencia colectiva frente a las políticas israelíes de segregación y desposesión?.",15160,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention any direct housing-related activities such as construction or provision of shelter. Therefore, it is not a match.
Homelessness: There are no explicit mentions of tents for the homeless, encampments, or shelters specifically aimed at homelessness in the description provided. Thus, this class does not apply.
Transitional: The text references refugees and displaced persons but lacks specific mention of emergency shelters or temporary housing solutions such as refugee camps or transitional shelters.
Incremental: There is no explicit mention of slum upgrading, structural repairs, or neighborhood integration efforts in the description. Therefore, this class does not match.
Social: While the project involves community organizations and aims at strengthening collective identity and resistance, it does not specifically describe activities like cooperative housing or public housing that would classify under social housing.
Market: The text does not mention any market-rate housing, mortgages, or rent-to-own housing initiatives. Hence, this class is not applicable.
Urban: There are no explicit references to specific urban locations within the description of the project activities.
Rural: Similarly, there is no direct reference to specific rural areas being targeted by the described project activities."
"HOLISTIC LIVELIHOOD SECURITY FOR SMALLHOLDER FAMILIES WITH A FOCUS ON SUSTAINABLE AGRICULTURE AND HOUSING IMPROVEMENT IN EASTERN EL SALVADOR The living situation of smallholder families improves through the production of sufficient, healthy, varied food as well as the improvement of existing and newly built dwellings in an earthquake-resistant and ecological manner. Local decision-makers advocate for the dissemination of smallholder practices and environmental protection. A special focus is placed on the participation of women.",31120,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,"Housing: The text explicitly mentions the improvement of existing and newly built dwellings in an earthquake-resistant and ecological manner, which falls under the provision of shelter and upgrading inadequate housing.
Homelessness: The text does not mention tents, encampments, or homeless shelters; thus, it does not match this class.
Transitional: There is no reference to emergency shelters, refugee camps, or temporary supportive housing, so this class does not apply.
Incremental: The improvement of existing dwellings could be seen as a form of housing structural repairs or incremental improvements, but the text more explicitly focuses on overall dwelling improvement rather than specific incremental actions.
Social: There is no mention of community land trusts, cooperative housing, or public housing, so this class does not apply.
Market: The description lacks references to home-rental, mortgages, rent-to-own housing, or market-rate housing, thus it doesn't match this category.
Urban: The project focuses on rural Eastern El Salvador, not urban locations, so this class is not applicable.
Rural: The text specifically mentions activities in Eastern El Salvador, which is a rural area."
"STRENGTHENING NETWORKING FOR PRO-POOR URBAN DEVELOPMENT IN LATIN AMERICA The project contributes to a profound social change in Latin America that promotes, defends and upholds the rights of all people to the territories they inhabit and to a safe place where they can live in peace, dignity and in harmony with nature. (LDC-Part)",16030,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text mentions urban development as part of the broader context but does not explicitly describe housing provision or construction activities.
Homelessness: There is no mention of tents for the homeless, encampments, or homeless shelters in the text.
Transitional: No explicit description of emergency shelters, refugee camps, or temporary supportive housing.
Incremental: The text does not specify any incremental housing activities like slum upgrading or structural repairs.
Social: While the project promotes social change and rights to territories, it doesn't specifically mention community land trusts, cooperative housing, or public housing.
Market: There is no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing in the text.
Urban: The activity explicitly mentions urban development, which fits within the definition of urban activities.
Rural: The project focuses on Latin American cities and does not describe rural locations."
"PROMOTING LEGAL EMPOWERMENT OF THE URBAN POOR IN NIGERIA THROUGH AN INTER-CITY COMMUNITY PARALEGAL NETWORK Approximately 67% of urban populations in Nigeria live in informal settlements and are caught in a poverty trap characterized by marginalization and insecurity. Communities lack access to basic services and security of tenure and they face discrimination and threats of physical violence. Ethnic minorities, urban migrants, and women are particularly vulnerable to social and political exclusion. To date, approaches to urban development have emphasized policies of decongestion, formalization of informal settlements, or beautification, which have often resulted in arrests, forced evictions, and demolitions of informal settlement communities. Many people living on the margins of Nigeria's cities have struggled to exercise their basic rights.   Against that backdrop, this project aims to address some of the most critical justice and governance challenges facing Nigeria's urban poor. The research builds on five years of experience of an innovative inter-city network of community paralegals, trained and supported by Justice and Empowerment Initiatives – Nigeria. The network currently serves over 100 informal settlements (slums) in Lagos and Port Harcourt.    The research will comprise three streams. First, the team will identify the priority justice challenges experienced by informal settlement residents, with their direct participation. Another stream will study the immediate costs and longer-term impacts of these justice challenges on residents, with a view to understanding their relationship with the poverty trap. A final stream will explore the broader societal costs of current urban policy approaches and will conduct cost-benefit analyses on proposed alternatives. Research findings will be used to identify and test legal empowerment strategies to improve urban poor communities' capacity to respond to priority justice challenges. Findings will also feed efforts to improve public awareness and perceptions about the development and justice challenges faced by the urban poor and to foster collaborative engagement between urban poor communities, civil society, and government. Researchers and informal settlement residents will co-produce outputs and knowledge products.",15130,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly mention the provision, upgrading, or construction of housing; rather it discusses rights and policies affecting informal settlements.
Homelessness: There is no specific reference to tents, encampments, or shelters for the homeless.
Transitional: The project does not involve emergency or temporary shelters but focuses on legal empowerment in established urban areas.
Incremental: Although there's mention of slums (informal settlements), the focus is more on legal challenges and empowerment rather than housing improvements.
Social: The initiative involves community-based efforts, yet it doesn't explicitly mention public housing, cooperative housing, or land trusts.
Market: There are no references to market-rate housing or financial aspects like mortgages or rent-to-own schemes.
Urban: The text clearly mentions informal settlements in urban locations (Lagos and Port Harcourt), focusing on issues pertinent to these areas.
Rural: The project is centered around urban settings, with no mention of rural activities."
