text,sector_code,Housing DK,Homelessness DK,Transitional DK,Incremental DK,Social DK,Market DK,Urban DK,Rural DK,Housing AI,Homelessness AI,Transitional AI,Incremental AI,Social AI,Market AI,Urban AI,Rural AI,thoughts AI
"PROVIDING FOOD AND SOAP FOR THE POOR AND UNDERPRIVILEGED FAMILIES OF STUDENTS OF THREE SLUM SCHOOLS IN RESPONSE TO COVID-19 The NGO Glory Bandhu-protim Samaj Kallayan Sangstha (GBSKS) has successfully established and is running 3 schools in Dhaka's slums. Most of the students' parents work in the low income sector, e.g. as rickshaw or van pullers. Because of the countrywide lockdown resulting from the current COVID-19 crisis, many of them have lost their job and are unable to provide their families with food and other essentials. The project aims to support the families of the 1,500 students in during the COVID-19 emergency situation and the lockdown through distributing packages of basic food items and soap.",12240,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not describe any activities related to housing provision, shelter, or urban development, so it is not a match.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless, thus this class does not apply.
Transitional: The project does not involve emergency shelters, refugee camps, or temporary supportive housing, making this classification irrelevant.
Incremental: While slums are mentioned as a location, there is no description of housing sites, technical assistance, structural repairs, or neighborhood integration activities.
Social: There is no mention of community land trusts, cooperative housing, or public housing initiatives in the text.
Market: The project does not involve home-rental, mortgages, rent-to-own arrangements, or market-rate housing, so this class is not applicable.
Urban: The activity explicitly mentions taking place in Dhaka's slums, which are specific urban locations. Therefore, it matches the 'Urban' classification.
Rural: There is no mention of rural activities; all actions occur in urban settings."
"LOGEMENT ROM DE KAKANJ 2018/2019 Founded in 1901 as a catholic organisation, Caritas Switzerland (CACH) prevents, alleviates and combats poverty, while working across sectors and focusing on food security, access to clean and safe water, climate protection and disaster prevention, migration and education for children and adults. With its international programme that combines humanitarian work and development, CACH reaches out to 30 countries in Africa, Latin America and Asia as well as in Eastern Europe.",16040,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions 'low-cost housing,' which directly aligns with the definition of providing housing.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless.
Transitional: The description does not include emergency shelters, refugee shelters, camps, or temporary supportive housing.
Incremental: There's no specific mention of housing sites, technical assistance, slum upgrading, structural repairs, or neighborhood integration.
Social: There is no reference to community land trusts, cooperative housing, or public housing.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: While low-cost housing could be urban, there's no explicit mention of specific urban locations in the description.
Rural: Similarly, while low-cost housing could be rural, there is no explicit mention of specific rural locations."
"PACIFIC URBAN DEVELOPMENT INVESTMENT PLANNING AND CAPACITY DEVELOPMENT FACILITY The knowledge and support technical assistance (TA) will support Pacific island countries to objectively analyze the costs and benefits of available urban investment options, to plan, design and prioritize investments, assess technical suitability, economic, financial and social viability, capacity and institutional issues, address environmental and social safeguards and, identify measures to strengthen project implementation capacity of urban investment projects. At the same time, the countries need to develop institutional, policy and human resource capacity to effectively plan and manage urban investments, so that social and economic benefits are maximized. ADB continues to receive requests from Pacific DMCs to assist in addressing challenges they face. The proposed knowledge and support TA will serve as a facility to support Pacific DMCs in making informed and strategic decisions on urban investments by supporting necessary activities such as capacity development, training, knowledge sharing and dissemination, technical advice, peer reviews etc.The proposed TA will support the Pacific Approach 2016-2020 strategic priority of enabling value creation by promoting livable and economically vibrant urban areas , supporting projects that will help governments with long-term urban planning to ensure that services can be sustained, and encourage private sector and civil society organization (CSO) involvement in the provision of urban infrastructure and services. The proposed TA will also support the Pacific Approach to provide (i) stronger, better, faster project delivery through expanded use of regional approaches and faster delivery mechanisms, and (ii) improved generation and sharing of knowledge.",14022,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text mentions 'urban investments' related to making cities more livable, which can include housing aspects like upgrading inadequate housing or construction of housing. However, there's no explicit mention of direct housing provision activities.
Homelessness: There is no mention of activities specifically targeting homelessness such as shelters or encampments for the homeless.
Transitional: The text does not describe emergency shelters or temporary supportive housing, which are typical in transitional contexts.
Incremental: The project involves planning and designing investments but does not explicitly refer to slum upgrading or neighborhood integration, so it's not a direct match.
Social: While the project may indirectly benefit social structures by improving urban areas, there is no explicit mention of community land trusts, cooperative housing, or public housing.
Market: There is no specific mention of market-rate housing activities like home-rental or mortgages.
Urban: The text explicitly focuses on 'urban investments' and planning for urban infrastructure in Pacific island countries, making it a clear match.
Rural: Although the project targets Pacific islands, which include rural areas, the focus is specifically on urban development; therefore, there's no direct mention of activities aimed at rural locations."
"PROTECTION DES PERSONNES DÉPLACÉES INTERNES À TRAVERS L'APPROCHE DE PROTECTION COMMUNAUTAIRE, LES ABRIS ET LES ARTICLES MÉNAGERS ESSENTIELS",72010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The activity description includes 'abrises' (shelters), which aligns with the provision of shelter in emergencies or transitional housing contexts.
Homelessness: There is no explicit mention of tents for the homeless, encampments, or homeless shelters; thus, it does not match this class.
Transitional: The provision of shelters to internally displaced persons suggests emergency or temporary housing solutions, fitting the definition of transitional housing.
Incremental: There's no explicit reference to activities like slum upgrading or structural repairs; hence, it doesn't fit here.
Social: No mention of community land trusts, cooperative housing, or public housing is made.
Market: The activity does not involve home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: There's no specific reference to urban locations within the description.
Rural: Similarly, there's no explicit mention of rural settings in the text."
"IMPROVE LIVING CONDITIONS OF REFUGE[AWARDS-  COOPERATIVE AGREEMENTS] Improve safety and well-being of refugees, asylum seekers, vulnerable migrants and community members by improving access to protection, assistance and sustainable solutions",72010,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Housing: The text does not explicitly mention housing construction, provision, or upgrading, so this class is not a match.
Homelessness: There are no explicit mentions of tents, encampments, or homeless shelters, hence it doesn't fit this category.
Transitional: The project focuses on refugees and vulnerable migrants which implies temporary support measures like emergency or refugee shelters could be involved; therefore, this class is relevant.
Incremental: The text does not mention housing sites, slum upgrading, structural repairs, or neighborhood integration, so it doesn't match.
Social: There are no explicit mentions of community land trusts, cooperative housing, or public housing, thus this category isn't applicable.
Market: No references to home-rental, mortgages, rent-to-own housing, or market-rate housing; therefore, this class is not matched.
Urban: The description does not specify any activities in specific urban locations.
Rural: Similarly, there are no mentions of activities in specific rural locations."
"PROVISION OF SHELTER AID TO IDP FAMILIES IN YEMEN Providing 14,001 shelter kits, 4,000 emergency shelters, and 2,000 other shelters for IDP families all over Yemen.",72010,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The provision of shelter kits and construction of emergency shelters directly relate to the provision of housing, especially under conditions that require immediate intervention such as displacement. This is a clear match.
Homelessness: While the project targets displaced persons rather than the homeless per se, it does aim to provide temporary accommodation which may prevent homelessness among IDPs. However, there is no explicit mention of tents or encampments for the homeless.
Transitional: The provision of emergency shelters and other shelters for IDP families aligns with transitional housing as these are likely intended for short-term accommodation while long-term solutions are sought. This is a clear match.
Incremental: There is no mention of activities like slum upgrading or neighborhood integration which would classify under incremental, hence this does not apply.
Social: The project description does not mention community land trusts, cooperative housing, or public housing, so it does not fit the social category.
Market: No indication of activities involving home-rental, mortgages, rent-to-own housing, or market-rate housing is present; thus, this classification does not apply.
Urban: The description lacks specific mention of urban locations where these shelters will be provided, so it cannot be classified as an urban activity based on the given information.
Rural: Similarly, there are no explicit references to rural locations in the project description, preventing a classification under the rural category."
MANNAR: NEW HOSTEL TO HOUSE THE CHILDREN OF POOR FISHERMEN AND POOR STAFF FAMILIES Mannar: new hostel and staff house to house the children of poor fishermen and destitute families and staff.,16010,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,"Housing: The text mentions the construction of a new hostel, which is related to providing shelter. Therefore, it matches the Housing class.
Homelessness: There are no explicit references to tents, encampments, or homeless shelters. Thus, this does not match the Homelessness class.
Transitional: The activity does not describe emergency shelters, refugee camps, or temporary housing, so it doesn't fit the Transitional class.
Incremental: While there is construction involved, there are no specific references to slum upgrading, repairs, or neighborhood integration, ruling out a match with Incremental.
Social: The project targets poor fishermen and destitute families, which aligns with social protection efforts. This matches the Social class due to its community-oriented focus.
Market: There is no mention of home-rental, mortgages, rent-to-own housing, or market-rate housing. Therefore, it doesn't match the Market class.
Urban: The activity specifies Mannar as a location but does not provide details suggesting an urban context specifically. Therefore, it doesn't clearly match the Urban class.
Rural: Since Mannar is known to be more of a rural area in Sri Lanka and there's no contradicting information provided, this could fit the Rural class."
"IRICS (APPRAISAL & DESIGN) - RECOMMENDATIONS FROM ADOLESCENT GIRLS ON BUILDING BACK BETTER IN URBAN AREAS IRICs will be delivered by the Foreign, Commonwealth and Development Office in close coordination with Ministry of Housing and Urban Affairs and will support cities to become engines of inclusive growth attracting investment and generating jobs. IRICs will target up to 5 Indian cities to help them deliver better urban services effectively and enable all residents to contribute to and benefit from environmentally sustainable growth. The programme will enable India and the UK to share experiences, best practices and ideas on how cities can best be planned and managed in the face of the opportunities and threats of the 21st Century. It will also guide businesses and investors to drive forward partnerships, raise investment, identify opportunities, accelerate progress and remove bottlenecks for the wider development of the cities.",43030,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text describes activities related to urban development, which can include aspects of housing provision or improvement as part of broader urban management. However, it does not specifically mention housing construction or upgrading.
Homelessness: There is no mention of specific measures for addressing homelessness such as shelters or encampments in the description provided.
Transitional: The text does not reference emergency shelters, refugee camps, or temporary supportive housing.
Incremental: The activities described do not explicitly focus on slum upgrading, structural repairs, or neighborhood integration related to housing services.
Social: There is no mention of community land trusts, cooperative housing, or public housing initiatives.
Market: The text does not address market-rate housing, home rentals, mortgages, or rent-to-own schemes.
Urban: The activity explicitly targets urban areas by focusing on Indian cities to improve urban services and management for inclusive growth and environmental sustainability.
Rural: There is no reference to activities in rural locations, as the focus is entirely on urban settings."
"PROVIDE DECENT AND SUSTAINABLE HOUSING SOLUTIONS TO FAMILIES IN THE PROCESS OF RETURNING TO THE TOWN OF GUIDEL BAMBADINKA, SENEGAL Título completo del proyecto: Proveer de soluciones habitacionales dignas y sostenibles a familias en proceso de retorno a la localidad de Guidel Bambadinka, Senegal :: Proveer de soluciones habitacionales dignas y sostenibles a familias en proceso de retorno a la localidad de Guidel Bambadinka, Senegal",16030,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,"Housing: The text explicitly mentions 'providing decent and sustainable housing solutions,' which aligns with activities related to provision of housing, urban development, or technical assistance for housing. Therefore, it matches this class.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless; thus, it does not match this class.
Transitional: The text does not describe emergency shelters, refugee shelters, camps, or temporary supportive housing, so it doesn't fit this classification.
Incremental: While the project involves providing housing solutions, there is no explicit mention of slum upgrading, structural repairs, or neighborhood integration. Therefore, it does not match.
Social: There are no references to community land trusts, cooperative housing, or public housing, so it doesn't fit this class.
Market: The text does not mention home-rental, mortgages, rent-to-own housing, or market-rate housing; thus, it is not a match for the market class.
Urban: There's no explicit description of activities being conducted in specific urban locations within the town. Therefore, it doesn't clearly match this classification.
Rural: The project takes place in Guidel Bambadinka, Senegal, which may be considered rural depending on local definitions. However, without more context about the nature of the location, it's not explicitly clear from the text."
"OWN CALL PROJECT SMILE AND BUILD Continuidad de los proyectos educativos, sanitarios y de arquitectura e ingeniería en marcha,especialmente con el foco en el reciclaje, la sostenibilidad y la mejora de las viviendas. La intención es seguir con el trabajo de los últimos meses e intentar materializar la propuesta en los próximos meses con la construcción de un prototipo real.",11220,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,"Housing: The text mentions 'improvement of the houses' which aligns with activities like upgrading inadequate housing or construction of housing, making it a match for this class.
Homelessness: There is no mention of tents, encampments, or shelters specifically for the homeless; hence, it does not match this category.
Transitional: The text does not describe emergency shelters, refugee camps, or temporary supportive housing, so it doesn't fit here.
Incremental: While 'improvement of the houses' might relate to incremental improvements such as structural repairs, there is no explicit mention of housing sites, slum upgrading, or neighborhood integration. Thus, this classification does not clearly match.
Social: There is no reference to community land trusts, cooperative housing, or public housing in the text; hence, it does not fit this category.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing, so this class doesn't match.
Urban: There is no specific mention of urban locations being a focus for these activities in the provided description.
Rural: Similarly, there are no explicit references to rural locations in the text."
RENOVATION OF A SANITARY BLOCK IN THE HOME FOR OLD AND HANDICAPPED PEOPLE Improvement of the living / residence conditions of those seeking help and residents through renovation of a sanitary block in the home for the stay of single elderly and disabled people in Nizhnaya Serafimovka,16010,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,"Housing: The renovation of the sanitary block can be seen as upgrading inadequate housing facilities, which matches this class.
Homelessness: There is no mention of tents or shelters for the homeless; thus, it does not match this class.
Transitional: The project does not involve emergency or temporary supportive housing, so it doesn't match this class.
Incremental: While renovations could be considered incremental improvements, the text specifically mentions a sanitary block renovation rather than broader housing services or technical assistance.
Social: This project directly supports a home for elderly and handicapped individuals, aligning with social protection objectives and community support initiatives, matching this class.
Market: There is no mention of market-rate housing or financial products such as mortgages; thus, it does not match this class.
Urban: The activity location, Nizhnaya Serafimovka, isn't identified as a specific urban area in the description, so there's insufficient information to classify it as urban.
Rural: Similarly, without explicit identification of Nizhnaya Serafimovka as a rural area, this class cannot be confidently matched."
"CONTRÔLES DE SANTÉ POUR LES ÉCOLIERS DE KOLKATA, INDE La fondation Calcutta Project Basel est dirigée bénévolement depuis 1991 par des étudiants de l'Université de Bâle. Située à Kolkata en Inde, elle propose des consultations et des traitements pour un montant symbolique aux patients enregistrés. Outre le service ambulatoire, la garderie et le refuge, il existe également l'offre de bilans de santé pour les écoliers. L'objectif de ce programme est de fournir des soins médicaux de base au plus grand nombre possible d'écoliers dans les quartiers pauvres de Kolkata. Chaque année, environ 10 000 enfants devraient être examinés. Ils doivent avoir la possibilité de bénéficier gratuitement de consultations et d'examens médicaux. Des séances d'information destinées aux enseignants et aux parents permettront également de s'adresser directement aux personnes de référence des enfants.",12220,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not mention any activities related to housing or shelter provision, so it is not a match.
Homelessness: There is no reference to tents for the homeless, encampments, or shelters specifically for the homeless, making this class a non-match.
Transitional: The description does not include emergency shelters, refugee camps, or temporary supportive housing, so transitional is not applicable.
Incremental: There are no mentions of housing sites, slum upgrading, structural repairs, or neighborhood integration, which rules out incremental as a match.
Social: No mention of community land trusts, cooperative housing, or public housing makes the social class irrelevant here.
Market: The text does not discuss home-rental, mortgages, rent-to-own housing, or market-rate housing, so market is not applicable.
Urban: The activity explicitly occurs in Kolkata, which is an urban location; hence this class is a match.
Rural: There is no mention of activities taking place in rural locations, making rural a non-match."
"SUSTAINABLE USE OF NATURAL RESOURCES AND ENERGY FINANCE IN TUNISIA (SUNREF) Le projet vise à soutenir les priorités nationales dans les domaines de la maitrise de l'énergie et de l'environnement. Les objectifs du projet sont de permettre une consolidation du marché naissant des financements verts en Tunisie et de mettre à la disposition des intermédiaires financiers une ligne de crédit dédiée aux secteurs de l'industrie et du logement pour financer des investissements d'efficacité énergétique, énergies renouvelables, production propre et réduction de la pollution.",23110,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,"Housing: The text mentions financing related to housing within the context of energy-efficient investments. This could be seen as an intersection with 'housing' due to the provision of finance for housing improvements specifically aimed at energy efficiency.
Homelessness: There is no mention or implication of tents, encampments, or shelters for the homeless in the text, so it does not match this class.
Transitional: The description does not include any reference to emergency shelters, refugee shelters, camps, or temporary supportive housing, making it irrelevant to this classification.
Incremental: Although there is mention of investments aimed at improving energy efficiency and clean production, these do not directly relate to the incremental definition involving slum upgrading or structural repairs.
Social: There is no explicit reference to community land trusts, cooperative housing, or public housing in the text. Thus, it does not fit this class.
Market: The project involves providing a credit line for financing investments, which aligns with market activities such as mortgages and finance mechanisms in general, though not specifically home-rental or rent-to-own housing.
Urban: There is no specific mention of urban locations, so the classification cannot be confirmed as 'urban'.
Rural: Similarly, there are no explicit references to rural areas; therefore, it does not match this class."
"2_612_41307_3.3.1 3.3 HEALTHY SETTINGS AND HEALTH-IN-ALL POLICIES PROMOTED 2_612_41307_3.3.1 Countries enabled to adopt, review and revise laws, regulations and policies to create an enabling environment for healthy cities and villages, housing, schools and workplaces",12110,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,"Housing: The text mentions 'housing' explicitly within the context of creating healthy environments, which aligns with the provision of policies for healthy housing. Therefore, it matches this class.
Homelessness: There is no mention of specific measures like tents or shelters for homeless individuals; thus, it does not match this class.
Transitional: The text does not discuss emergency shelters, refugee camps, or temporary supportive housing, so it does not fit this classification.
Incremental: There is no reference to slum upgrading, structural repairs, or similar activities. This text focuses on policy rather than incremental housing interventions.
Social: Community land trusts and cooperative housing are not mentioned in the context of health policies; hence, it does not match this class.
Market: The description lacks any mention of market-related housing aspects like mortgages or rent-to-own schemes, so it is not relevant here.
Urban: While healthy cities are part of the policy focus, 'urban' implies specific urban locations which aren't detailed in this context. Thus, it's a weaker match.
Rural: Similar to urban settings, villages are mentioned as healthy environments but without specifics on rural areas. Therefore, it is not a clear fit."
SUSTAIN AND ENHANCE POLITICAL COMMITMENTSTO END AIDS AND IMPLEMENT THE GLOBAL AIDS STRATEGY AND END HIV-RELATED INEQUALITIES Hébergement UPI sur le cloud AWS d'Amazone pour le bon fonctionnement de la solution du système d'Identifiant Unique du Patient d'octobre 2020  à septembre 2021,16064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: No explicit mention of housing provision or related activities.
Homelessness: The text does not describe tents, encampments, or shelters specifically for the homeless.
Transitional: There is no reference to emergency shelters, refugee shelters, camps, or temporary supportive housing.
Incremental: No mention of slum upgrading, structural repairs, or neighborhood integration activities.
Social: The activity title mentions social mitigation of HIV/AIDS but does not explicitly describe community land trusts, cooperative housing, or public housing.
Market: There is no reference to home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: No specific urban locations are described in the text.
Rural: The description does not mention activities in rural locations."
"JAKARTA SEWERAGE DEVELOPMENT PROJECT (ZONE 1) This project is to improve wastewater treatment and sanitation access in DKI by introducing a sewerage system, which consists of sewer network and wastewater treatment plant, thereby contributing to enhancing its water environment, citizens' living conditions and urban development.",14022,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,"Housing: The text does not explicitly mention housing, provision of shelter, or urban development related to housing, so this class is not matched.
Homelessness: There are no mentions of tents, encampments, or shelters specifically for the homeless, so this class is not matched.
Transitional: The text does not describe emergency shelters, refugee camps, or temporary supportive housing, so this class is not matched.
Incremental: While there is mention of upgrading sewerage systems, it does not fit the specific incremental definitions like slum upgrading or structural repairs. Thus, this class is not matched.
Social: There are no references to community land trusts, cooperative housing, or public housing; therefore, this class is not matched.
Market: The project description lacks details about home-rental, mortgages, rent-to-own housing, or market-rate housing, so this class is not matched.
Urban: The project involves urban development within Jakarta (DKI), a specific urban location. Therefore, the 'urban' class is matched.
Rural: There are no mentions of activities in rural locations; thus, this class is not matched."
"CENTRO DE INTEGRACIÓN Y DESARROLLO LGBTIQ SOBRE MIGRACIÓN Y REFUGIO (C.I.D) Costa Rica is the only Central American country that grants asylum due to persecution of a person's sexual orientation and gender identity. It has increasingly become a host country for LGBTIQ+ refugees from the Northern Triangle, Panama, Venezuela, and other countries. Yet support systems to help refugees integrate into the Costa Rican economy are still in their early stages. The IAF supports community-led approaches to promoting economic integration and creating inclusive societies in Latin America and the Caribbean. Our grantee Asociación Instituto Sobre Migración y Refugio LGBTIQ para Centroamérica (IRCA CASABIERTA) provides training, certification, and psychosocial and legal assistance to LGBTIQ migrants in Costa Rica. They also collaborate with local partners in Panama to improve services and support for at-risk LGBTQI+ migrants.",11230,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Housing: The text does not mention any activities related to housing provision or shelter.
Homelessness: There is no explicit reference to homelessness-related facilities like tents or shelters for the homeless.
Transitional: While it involves integration of refugees, there is no direct mention of emergency shelters, refugee camps, or temporary supportive housing, which are typically associated with transitional activities.
Incremental: The text does not discuss any upgrading or structural repairs related to existing housing sites, so this class does not apply.
Social: There is no mention of community land trusts, cooperative housing, or public housing projects.
Market: No reference is made to home-rental, mortgages, rent-to-own housing, or market-rate housing initiatives.
Urban: The text specifies activities in Costa Rica but does not provide details on specific urban locations for these activities.
Rural: Similarly, there are no explicit mentions of activities occurring in rural locations."
"Hope for Justice Ethiopia (HfJ) works with awareness raising and information sharing to local communities and the justice sector to prevent modern slavery. They also work with re-integration of trafficked children by establishing shelters for survivors. The project specifically targets women/girls and children, and gender mainstreaming and gender aggregation is an integral part of the programming.",16070,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,"Housing: The text mentions establishing shelters for survivors of trafficking. This could be related to the 'Housing' category as it involves provision of shelter, which aligns with housing activities in emergencies or transitional contexts.
Homelessness: There is no explicit mention of tents, encampments, or homeless shelters aimed at individuals without a home, so this class does not apply.
Transitional: The establishment of shelters for trafficked children fits into the 'Transitional' category as these are temporary supportive environments intended to aid reintegration.
Incremental: No activities related to housing sites, technical assistance, slum upgrading, or structural repairs are mentioned, so this class does not apply.
Social: There is no mention of community land trusts, cooperative housing, or public housing, thus this class does not match.
Market: The description does not involve home rentals, mortgages, rent-to-own housing, or market-rate housing activities, making this class irrelevant.
Urban: There is no specific reference to urban locations where the activities take place, so this classification does not apply.
Rural: Similarly, there are no references to rural locations in the activity description, thus excluding this category."
"PRAYAS - UNA CASA PER CRESCERE The Prayas - a home to grow project contributes to the overall goal of protecting children's rights in Nepal. The specific objective is to ensure the full growth of the 15 boys and 15 girls aged 7 to 21 residing at the Prayas Children Home in Kathmandu,Nepal. Through the three actions,the sustenance and maintenance of the beneficiaries is guaranteed,and they are assured of a harmonious and complete growth so that they can live a full and fulfilled life in adulthood. The 3 actions in which the project is structured are: 1. ensure accommodation and meals in a healthy environment, 2. ensure the right to education, 3. ensure harmonious growth and develop greater resilience",16010,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,"Housing: The description mentions ensuring accommodation, which implies housing provision, matching this class.
Homelessness: There is no mention of tents, encampments, or homeless shelters; thus, it does not match.
Transitional: While the project involves a shelter (children's home), it is not described as an emergency or temporary facility, so it doesn't fit here.
Incremental: No explicit reference to slum upgrading or structural repairs is made, so this class does not apply.
Social: The description aligns with community-oriented housing and social protection for children, which matches the 'social' category of public housing-like settings.
Market: There is no mention of home-rental, mortgages, or market-rate housing, excluding it from this classification.
Urban: The project takes place in Kathmandu, a specific urban location, making it fit the 'urban' class.
Rural: The activity occurs in an urban setting (Kathmandu), not rural, so this does not apply."
This project funds the ODA eligible housing and homelessness support together with other local authority costs for supporting arrivals and social services for Ukrainian refugees under the Homes for Ukraine scheme.,93010,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,"Housing: The text mentions 'ODA eligible housing' which directly relates to the provision of housing, making this a match.
Homelessness: It includes 'homelessness support,' indicating activities related to assisting those without homes, thus fitting this classification.
Transitional: Although it supports refugees, there's no explicit mention of emergency or temporary shelters; hence, it doesn't directly fit into transitional.
Incremental: The description lacks references to housing sites or slum upgrading, so it does not match incremental.
Social: There is no mention of community land trusts, cooperative housing, or public housing, ruling out social classification.
Market: No explicit reference to market-rate housing or mortgages suggests this isn't a market-related activity.
Urban: The text lacks specifics about urban locations, so it cannot be classified as purely urban-focused.
Rural: Similarly, there are no references to rural activities, excluding it from being classified as rural."
"2022-LANK-25. BRIDGES AND RESILIENCE. A PALESTINIAN LOOK AT THE JORDAN VALLEY Título completo del proyecto: 2022-LANK-25.  Puentes y resiliencia. Una mirada palestina al valle del Jordán :: Desde 1948 el Estado de Israel inició la Nakba, un proceso de desplazamiento forzoso y violento de la población palestina de sus lugares de origen. Esta estrategia que se manifiesta de diferentes maneras (sistema de permisos, zonificación, segregación, confiscación de tierras, denegación de acceso a recursos y servicios, supresión de la resistencia, debilitamiento de la identidad, entre otras) busca el debilitamiento de la identidad nacional y la resistencia colectiva, afectando especialmente el relevo generacional y los mecanismos de resistencia comunitarios. El desplazamiento interno y refugio de la población palestina ha condicionado su acceso a servicios básicos y medios de vida ante la dependencia del mercado de trabajo israelí y la ayuda humanitaria en los campamentos de refugiados. Adicionalmente, su sociedad es ampliamente conservadora y patriarcal, lo cual relega a los jóvenes y mujeres a un segundo plano. Se estima que casi el 30% de la población palestina es joven (15-29 años), pese al alto nivel de alfabetización la juventud debe hacer frente a altas tasas de desempleo (40%), asimismo, las mujeres jóvenes sufren con frecuencia un contexto doblemente opresor de sus derechos y libertades que les impide implicarse y participar en la lucha por la liberación palestina. El proyecto contará con la participación de 7 organizaciones y tiene como objetivo ?Organizaciones Comunitarias (CBOs) de jóvenes, mujeres, refugiados/as y desplazados/as internos/as fortalecen sus lazos, su identidad y sus estrategias de resistencia colectiva frente a las políticas israelíes de segregación y desposesión?.",15160,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"Housing: The text does not explicitly mention housing provision, shelter, or construction activities.
Homelessness: There is no explicit description of tents, encampments, or shelters for the homeless.
Transitional: While the project involves refugees and displaced persons, there is no specific mention of emergency shelters, refugee camps, or temporary supportive housing.
Incremental: The text does not describe housing sites, slum upgrading, or neighborhood integration activities.
Social: There is no explicit mention of community land trusts, cooperative housing, or public housing.
Market: No mention of home-rental, mortgages, rent-to-own housing, or market-rate housing.
Urban: The project takes place in the Jordan Valley, which can be considered an urban location depending on context, but this is not explicitly stated as a focus on urban-specific activities.
Rural: Similar to Urban, the Jordan Valley might have rural characteristics, but there's no explicit emphasis on rural-specific housing activities."
"HOLISTIC LIVELIHOOD SECURITY FOR SMALLHOLDER FAMILIES WITH A FOCUS ON SUSTAINABLE AGRICULTURE AND HOUSING IMPROVEMENT IN EASTERN EL SALVADOR The living situation of smallholder families improves through the production of sufficient, healthy, varied food as well as the improvement of existing and newly built dwellings in an earthquake-resistant and ecological manner. Local decision-makers advocate for the dissemination of smallholder practices and environmental protection. A special focus is placed on the participation of women.",31120,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,"Housing: The text explicitly mentions the improvement of existing and newly built dwellings, which aligns directly with construction and upgrading of housing. This class is a match.
Homelessness: There is no mention of tents, encampments, or shelters specifically for homeless individuals. Thus, this class does not apply.
Transitional: The text does not reference emergency shelters, refugee camps, or temporary supportive housing. Therefore, it is not applicable.
Incremental: Although there's an improvement in housing, the description doesn't explicitly refer to slum upgrading, structural repairs, or neighborhood integration specifically within those contexts, so this class does not fully apply.
Social: There are no explicit mentions of community land trusts, cooperative housing, or public housing. Thus, this class is not a match.
Market: No references to home-rental, mortgages, rent-to-own schemes, or market-rate housing are made. This class is not applicable.
Urban: The text describes activities in Eastern El Salvador but does not specify urban locations. Therefore, it doesn't explicitly fit the 'urban' classification.
Rural: The project targets smallholder families and mentions rural implications through agricultural development, which suggests a rural setting. Thus, this class is a match."
